mA,V,time
469.90000000000003,4.772,1589563264.506664
470.6,4.772,1589563264.573858
469.8,4.772,1589563264.6409285
470.1,4.772,1589563264.708531
470.20000000000005,4.772,1589563264.774523
469.8,4.772,1589563264.8416977
469.90000000000003,4.772,1589563264.9088018
469.90000000000003,4.772,1589563264.9765904
469.90000000000003,4.772,1589563265.0438383
470.0,4.772,1589563265.111016
470.0,4.772,1589563265.1775007
470.0,4.772,1589563265.2447531
498.3,4.772,1589563265.3119862
521.5,4.772,1589563265.3790538
469.8,4.772,1589563265.445604
470.0,4.772,1589563265.5128312
470.3,4.772,1589563265.5799255
469.8,4.772,1589563265.647515
470.0,4.772,1589563265.7147229
470.20000000000005,4.772,1589563265.780865
469.90000000000003,4.772,1589563265.848044
470.3,4.772,1589563265.9157689
470.3,4.772,1589563265.9829605
469.90000000000003,4.772,1589563266.050072
469.90000000000003,4.772,1589563266.116516
469.8,4.772,1589563266.1836846
470.5,4.772,1589563266.2508059
470.20000000000005,4.772,1589563266.317962
469.90000000000003,4.772,1589563266.3855608
470.0,4.772,1589563266.4527128
470.1,4.772,1589563266.5187001
470.0,4.772,1589563266.5864344
470.3,4.772,1589563266.6536598
470.3,4.772,1589563266.7208335
469.90000000000003,4.772,1589563266.7879212
470.40000000000003,4.772,1589563266.854496
470.3,4.772,1589563266.9216883
469.90000000000003,4.772,1589563266.9888368
470.20000000000005,4.772,1589563267.056451
470.70000000000005,4.772,1589563267.122575
470.0,4.772,1589563267.1897411
470.0,4.772,1589563267.2570972
470.20000000000005,4.772,1589563267.3238487
470.1,4.772,1589563267.3909235
470.1,4.772,1589563267.4579716
470.0,4.772,1589563267.5257804
469.90000000000003,4.772,1589563267.5929537
470.1,4.772,1589563267.6600745
470.0,4.772,1589563267.7271388
469.90000000000003,4.772,1589563267.7937126
470.0,4.772,1589563267.8608546
470.0,4.772,1589563267.927961
469.90000000000003,4.772,1589563267.994594
481.1,4.772,1589563268.0617652
532.6,4.772,1589563268.12894
474.6,4.772,1589563268.1960537
470.1,4.772,1589563268.2638466
469.90000000000003,4.772,1589563268.3310032
470.20000000000005,4.772,1589563268.3980887
470.1,4.772,1589563268.464726
469.8,4.772,1589563268.5319612
470.1,4.772,1589563268.599033
470.0,4.772,1589563268.6662035
470.1,4.772,1589563268.7328932
470.3,4.772,1589563268.8000565
469.90000000000003,4.772,1589563268.8671486
469.8,4.772,1589563268.934382
469.90000000000003,4.772,1589563269.0009208
470.0,4.772,1589563269.0681307
469.90000000000003,4.772,1589563269.135328
470.0,4.772,1589563269.2030451
470.1,4.772,1589563269.2700896
469.8,4.772,1589563269.3371537
470.3,4.772,1589563269.4043086
470.1,4.772,1589563269.4709017
470.40000000000003,4.772,1589563269.5380728
470.1,4.772,1589563269.605234
469.90000000000003,4.772,1589563269.6724744
470.1,4.772,1589563269.7390382
470.20000000000005,4.772,1589563269.8062143
469.90000000000003,4.772,1589563269.8733947
469.90000000000003,4.772,1589563269.9411056
470.0,4.772,1589563270.0070963
469.8,4.772,1589563270.0742779
469.90000000000003,4.772,1589563270.1415
470.40000000000003,4.772,1589563270.2091148
469.8,4.772,1589563270.276336
470.0,4.772,1589563270.3425114
470.20000000000005,4.772,1589563270.409696
470.0,4.772,1589563270.4773395
470.0,4.772,1589563270.5445492
470.1,4.772,1589563270.6118333
469.8,4.772,1589563270.6789453
470.0,4.772,1589563270.7455478
470.20000000000005,4.772,1589563270.812684
527.3000000000001,4.772,1589563270.879763
491.5,4.772,1589563270.9463165
470.0,4.772,1589563271.0137117
469.90000000000003,4.772,1589563271.080863
470.0,4.772,1589563271.1479921
470.20000000000005,4.772,1589563271.2146575
469.90000000000003,4.772,1589563271.2819688
470.0,4.772,1589563271.3491046
470.3,4.772,1589563271.4164128
470.3,4.772,1589563271.4831085
470.1,4.772,1589563271.5502174
470.40000000000003,4.772,1589563271.617269
470.0,4.772,1589563271.6851687
469.90000000000003,4.772,1589563271.751304
470.1,4.772,1589563271.8184264
470.0,4.772,1589563271.8855832
470.1,4.772,1589563271.9533002
470.3,4.772,1589563272.0204346
470.70000000000005,4.772,1589563272.0875065
470.3,4.772,1589563272.154794
469.8,4.772,1589563272.2213993
470.0,4.772,1589563272.2885273
470.40000000000003,4.772,1589563272.3558693
469.90000000000003,4.772,1589563272.4225168
470.0,4.772,1589563272.4897316
470.40000000000003,4.772,1589563272.5568368
469.90000000000003,4.772,1589563272.6240318
470.40000000000003,4.772,1589563272.6907322
470.3,4.772,1589563272.7578132
470.1,4.772,1589563272.824942
470.3,4.772,1589563272.8920622
470.1,4.772,1589563272.9597793
470.20000000000005,4.772,1589563273.0260367
470.0,4.772,1589563273.0932677
470.20000000000005,4.772,1589563273.1599572
469.90000000000003,4.772,1589563273.2270901
471.20000000000005,4.772,1589563273.294354
470.5,4.772,1589563273.3616543
469.90000000000003,4.772,1589563273.429395
470.0,4.772,1589563273.4954147
470.6,4.772,1589563273.562644
511.8,4.772,1589563273.6298444
508.90000000000003,4.772,1589563273.6966121
470.3,4.772,1589563273.7639685
470.0,4.772,1589563273.831062
470.20000000000005,4.772,1589563273.8987367
470.3,4.772,1589563273.9659164
469.90000000000003,4.772,1589563274.033
470.3,4.772,1589563274.1001785
469.8,4.772,1589563274.1667697
470.0,4.772,1589563274.2339876
470.0,4.772,1589563274.3011289
469.90000000000003,4.772,1589563274.36829
470.3,4.772,1589563274.4349124
470.20000000000005,4.772,1589563274.5020514
470.0,4.772,1589563274.5691226
470.20000000000005,4.772,1589563274.6367445
470.1,4.772,1589563274.703913
469.8,4.772,1589563274.7709556
470.1,4.772,1589563274.8380811
470.6,4.772,1589563274.9046957
470.0,4.772,1589563274.9720538
470.1,4.772,1589563275.0392275
469.90000000000003,4.772,1589563275.1063688
470.3,4.772,1589563275.1730301
470.1,4.772,1589563275.2400765
469.90000000000003,4.772,1589563275.3071423
470.0,4.772,1589563275.3737626
470.6,4.772,1589563275.44093
470.20000000000005,4.772,1589563275.5081499
470.0,4.772,1589563275.5754135
470.3,4.772,1589563275.6420565
469.8,4.772,1589563275.7093134
470.1,4.772,1589563275.7764678
470.3,4.772,1589563275.8435452
469.90000000000003,4.772,1589563275.9112988
470.6,4.772,1589563275.9784348
470.0,4.772,1589563276.0455303
469.8,4.772,1589563276.1121502
470.0,4.772,1589563276.1793928
469.90000000000003,4.772,1589563276.2465913
469.8,4.772,1589563276.3137732
493.5,4.772,1589563276.380522
524.1,4.772,1589563276.4476933
469.90000000000003,4.772,1589563276.514927
470.6,4.772,1589563276.5821037
470.1,4.772,1589563276.6486902
470.0,4.772,1589563276.7158046
470.0,4.772,1589563276.783017
470.0,4.772,1589563276.8496394
469.90000000000003,4.772,1589563276.916749
470.20000000000005,4.772,1589563276.9840503
470.1,4.772,1589563277.0512238
470.40000000000003,4.772,1589563277.1189396
470.0,4.772,1589563277.185007
470.3,4.772,1589563277.2521362
470.40000000000003,4.772,1589563277.3192973
470.3,4.772,1589563277.3869565
470.0,4.772,1589563277.4541113
470.0,4.772,1589563277.5212207
470.5,4.772,1589563277.587757
470.0,4.772,1589563277.6549666
470.20000000000005,4.772,1589563277.7221043
470.0,4.772,1589563277.7892654
470.0,4.772,1589563277.8557806
470.0,4.772,1589563277.923035
470.40000000000003,4.772,1589563277.990157
470.1,4.772,1589563278.0572608
470.0,4.772,1589563278.125126
470.3,4.772,1589563278.1919286
470.20000000000005,4.772,1589563278.2591062
470.3,4.772,1589563278.3251805
470.40000000000003,4.772,1589563278.3929896
470.20000000000005,4.772,1589563278.4611065
470.6,4.772,1589563278.5267794
470.40000000000003,4.772,1589563278.5939062
470.6,4.772,1589563278.6620831
470.40000000000003,4.772,1589563278.7288647
470.40000000000003,4.772,1589563278.7958808
470.20000000000005,4.772,1589563278.8627994
470.3,4.772,1589563278.928791
470.0,4.772,1589563278.9969263
470.3,4.772,1589563279.0635545
477.70000000000005,4.772,1589563279.131455
533.7,4.772,1589563279.1974459
478.6,4.772,1589563279.2652168
470.0,4.772,1589563279.3323298
470.40000000000003,4.772,1589563279.39942
470.20000000000005,4.772,1589563279.4664667
470.1,4.772,1589563279.5330591
470.0,4.772,1589563279.6004603
470.1,4.772,1589563279.6675549
470.6,4.772,1589563279.7348857
470.20000000000005,4.772,1589563279.8016543
470.1,4.772,1589563279.8687148
470.1,4.772,1589563279.9357913
469.8,4.772,1589563280.0035162
470.40000000000003,4.772,1589563280.0705552
470.6,4.772,1589563280.1375566
470.1,4.772,1589563280.2046812
470.20000000000005,4.772,1589563280.2711432
470.8,4.772,1589563280.338209
469.90000000000003,4.772,1589563280.4053543
470.1,4.772,1589563280.472452
470.0,4.772,1589563280.5400891
470.0,4.772,1589563280.6070323
470.0,4.772,1589563280.6740646
470.0,4.772,1589563280.7405932
470.3,4.772,1589563280.807552
470.6,4.772,1589563280.8745766
470.0,4.772,1589563280.941707
470.0,4.772,1589563281.0093842
469.90000000000003,4.772,1589563281.0764077
470.3,4.772,1589563281.1434593
470.40000000000003,4.772,1589563281.2110894
470.1,4.772,1589563281.2780359
470.0,4.772,1589563281.3451302
470.0,4.772,1589563281.4121933
470.3,4.772,1589563281.478612
470.1,4.772,1589563281.5456789
470.70000000000005,4.772,1589563281.6127393
470.1,4.772,1589563281.6796935
469.90000000000003,4.772,1589563281.7473822
470.0,4.772,1589563281.8143046
470.20000000000005,4.772,1589563281.881366
523.7,4.772,1589563281.948981
495.70000000000005,4.772,1589563282.016071
470.3,4.772,1589563282.08313
470.3,4.772,1589563282.1501389
470.6,4.772,1589563282.2165523
470.8,4.772,1589563282.2836947
469.90000000000003,4.772,1589563282.3506486
470.1,4.772,1589563282.417697
470.1,4.772,1589563282.4853451
469.90000000000003,4.772,1589563282.5524874
470.1,4.772,1589563282.6196418
470.1,4.772,1589563282.6871967
470.40000000000003,4.772,1589563282.753156
470.1,4.772,1589563282.8201869
470.3,4.772,1589563282.8872077
470.20000000000005,4.772,1589563282.9550247
470.1,4.772,1589563283.0221078
470.1,4.772,1589563283.0891411
470.20000000000005,4.772,1589563283.156196
470.3,4.772,1589563283.2228336
470.20000000000005,4.772,1589563283.2898226
470.0,4.772,1589563283.3568249
470.1,4.772,1589563283.423998
470.0,4.772,1589563283.4917364
470.0,4.772,1589563283.5587988
470.6,4.772,1589563283.6259322
470.1,4.772,1589563283.6925683
470.70000000000005,4.772,1589563283.7602036
470.20000000000005,4.772,1589563283.8263001
470.1,4.772,1589563283.8934295
470.3,4.772,1589563283.961013
470.3,4.772,1589563284.02806
470.1,4.772,1589563284.095139
470.20000000000005,4.772,1589563284.1623456
470.1,4.772,1589563284.2289338
470.40000000000003,4.772,1589563284.2962468
470.1,4.772,1589563284.3634164
469.90000000000003,4.772,1589563284.4310951
470.1,4.772,1589563284.4980693
470.0,4.772,1589563284.565164
470.20000000000005,4.772,1589563284.6323357
507.0,4.772,1589563284.6987295
511.90000000000003,4.772,1589563284.7658064
470.3,4.772,1589563284.8329453
470.20000000000005,4.772,1589563284.8999805
470.0,4.772,1589563284.9675353
470.6,4.772,1589563285.0346615
470.0,4.772,1589563285.1017144
470.20000000000005,4.772,1589563285.1683044
470.1,4.772,1589563285.2354405
470.20000000000005,4.772,1589563285.30252
470.8,4.772,1589563285.3694959
470.1,4.772,1589563285.437081
470.3,4.772,1589563285.5042615
470.6,4.772,1589563285.5713778
470.1,4.772,1589563285.6390603
470.40000000000003,4.772,1589563285.704914
470.3,4.772,1589563285.7719903
470.0,4.772,1589563285.8390098
470.3,4.772,1589563285.9066966
470.20000000000005,4.772,1589563285.9737732
470.3,4.772,1589563286.0408535
470.0,4.772,1589563286.10778
470.40000000000003,4.772,1589563286.1742933
470.1,4.772,1589563286.2413979
470.20000000000005,4.772,1589563286.3083367
470.3,4.772,1589563286.375395
470.40000000000003,4.772,1589563286.4431279
470.1,4.772,1589563286.5101142
470.3,4.772,1589563286.577159
470.1,4.772,1589563286.64375
470.20000000000005,4.772,1589563286.7108111
470.3,4.772,1589563286.7789292
470.1,4.772,1589563286.8459713
470.20000000000005,4.772,1589563286.9124706
470.20000000000005,4.772,1589563286.9794888
470.6,4.772,1589563287.0464942
470.70000000000005,4.772,1589563287.114087
470.1,4.772,1589563287.1811285
470.1,4.772,1589563287.2480779
470.40000000000003,4.772,1589563287.3152242
469.90000000000003,4.772,1589563287.3817554
490.5,4.772,1589563287.4488232
529.3000000000001,4.772,1589563287.51592
470.1,4.772,1589563287.5829582
470.0,4.772,1589563287.650557
470.20000000000005,4.772,1589563287.717547
470.0,4.772,1589563287.7845807
470.5,4.772,1589563287.8522525
470.0,4.772,1589563287.9191492
470.3,4.772,1589563287.9860804
471.0,4.772,1589563288.0532267
470.6,4.772,1589563288.1197636
470.20000000000005,4.772,1589563288.1868439
470.40000000000003,4.772,1589563288.2540228
470.3,4.772,1589563288.3210375
470.1,4.772,1589563288.3885496
470.6,4.772,1589563288.4556036
470.6,4.772,1589563288.522645
470.3,4.772,1589563288.5902317
470.20000000000005,4.772,1589563288.6572368
470.3,4.772,1589563288.7243102
470.1,4.772,1589563288.7913918
470.3,4.772,1589563288.8579497
470.1,4.772,1589563288.9249828
470.1,4.772,1589563288.9920223
470.0,4.772,1589563289.0590134
470.1,4.772,1589563289.1265986
470.3,4.772,1589563289.193706
470.40000000000003,4.772,1589563289.260673
470.8,4.772,1589563289.3283172
470.1,4.772,1589563289.3942664
470.20000000000005,4.772,1589563289.4613557
470.40000000000003,4.772,1589563289.5283663
470.40000000000003,4.772,1589563289.5960143
470.1,4.772,1589563289.6631393
470.1,4.772,1589563289.730046
470.20000000000005,4.772,1589563289.7969263
470.0,4.772,1589563289.86459
470.40000000000003,4.772,1589563289.9316308
470.0,4.772,1589563289.9985898
469.90000000000003,4.772,1589563290.0663066
470.1,4.772,1589563290.1322148
473.70000000000005,4.772,1589563290.1991708
532.6,4.772,1589563290.2662647
482.90000000000003,4.772,1589563290.33392
470.1,4.772,1589563290.4009657
470.3,4.772,1589563290.4680521
470.3,4.772,1589563290.5352519
470.40000000000003,4.772,1589563290.6017427
470.40000000000003,4.772,1589563290.668877
470.20000000000005,4.772,1589563290.735951
470.5,4.772,1589563290.8030982
470.20000000000005,4.772,1589563290.8707318
470.20000000000005,4.772,1589563290.9377484
470.3,4.772,1589563291.0048394
470.0,4.772,1589563291.0714276
470.40000000000003,4.772,1589563291.1385083
470.6,4.772,1589563291.2055616
470.8,4.772,1589563291.2727594
470.40000000000003,4.772,1589563291.3403974
470.20000000000005,4.772,1589563291.4074175
470.20000000000005,4.772,1589563291.474461
470.0,4.772,1589563291.5420482
470.70000000000005,4.772,1589563291.6089456
470.0,4.772,1589563291.6760046
470.1,4.772,1589563291.743087
470.0,4.772,1589563291.8095083
470.1,4.772,1589563291.8765576
470.1,4.772,1589563291.9436362
470.70000000000005,4.772,1589563292.0109975
470.6,4.772,1589563292.0774946
470.70000000000005,4.772,1589563292.1445847
470.0,4.772,1589563292.2117243
470.6,4.772,1589563292.278746
470.20000000000005,4.772,1589563292.346327
470.1,4.772,1589563292.4133542
470.20000000000005,4.772,1589563292.4805584
470.3,4.772,1589563292.5481706
470.6,4.772,1589563292.6141617
470.3,4.772,1589563292.6812959
470.3,4.772,1589563292.7483244
469.90000000000003,4.772,1589563292.815951
470.1,4.772,1589563292.8831098
470.0,4.772,1589563292.950108
519.2,4.772,1589563293.017767
499.70000000000005,4.772,1589563293.0837696
470.0,4.772,1589563293.150802
470.1,4.772,1589563293.2189782
470.3,4.772,1589563293.2855587
470.40000000000003,4.772,1589563293.3526769
470.0,4.772,1589563293.4197242
470.40000000000003,4.772,1589563293.4867954
470.20000000000005,4.772,1589563293.5533478
470.1,4.772,1589563293.6214778
470.3,4.772,1589563293.6884568
470.1,4.772,1589563293.7560294
470.1,4.772,1589563293.8220153
470.0,4.772,1589563293.8890202
470.0,4.772,1589563293.9560673
470.0,4.772,1589563294.0237792
470.1,4.772,1589563294.090869
470.3,4.772,1589563294.1578703
470.0,4.772,1589563294.2249763
470.0,4.772,1589563294.2914727
470.1,4.772,1589563294.358575
470.0,4.772,1589563294.42564
470.3,4.772,1589563294.492806
470.3,4.772,1589563294.5604815
470.1,4.772,1589563294.6275527
470.3,4.772,1589563294.694631
470.0,4.772,1589563294.7611973
470.0,4.772,1589563294.828241
470.3,4.772,1589563294.8953664
470.0,4.772,1589563294.962491
469.90000000000003,4.772,1589563295.0301127
470.1,4.772,1589563295.097164
470.1,4.772,1589563295.1642413
470.0,4.772,1589563295.231884
470.0,4.772,1589563295.297792
470.1,4.772,1589563295.364825
470.3,4.772,1589563295.4318984
470.40000000000003,4.772,1589563295.4995773
470.3,4.772,1589563295.5665922
470.0,4.772,1589563295.6337333
469.90000000000003,4.772,1589563295.7007983
503.20000000000005,4.772,1589563295.767204
516.4,4.772,1589563295.8343236
469.90000000000003,4.772,1589563295.9014058
470.0,4.772,1589563295.9683502
470.0,4.772,1589563296.0359879
469.90000000000003,4.772,1589563296.103054
469.90000000000003,4.772,1589563296.1701012
470.0,4.772,1589563296.2376878
470.70000000000005,4.772,1589563296.3048098
470.1,4.772,1589563296.3708181
470.3,4.772,1589563296.4389398
470.1,4.772,1589563296.5055795
470.1,4.772,1589563296.5727959
470.1,4.772,1589563296.6398416
470.20000000000005,4.772,1589563296.7074928
470.3,4.772,1589563296.7734308
470.1,4.772,1589563296.8415194
470.1,4.772,1589563296.9085095
470.5,4.772,1589563296.975085
470.1,4.772,1589563297.0422554
470.1,4.772,1589563297.1092665
470.1,4.772,1589563297.1762927
470.0,4.772,1589563297.243969
470.20000000000005,4.772,1589563297.3110414
470.3,4.772,1589563297.3779943
470.0,4.772,1589563297.4456801
470.40000000000003,4.772,1589563297.5116508
470.5,4.772,1589563297.5786226
470.5,4.772,1589563297.645643
470.40000000000003,4.772,1589563297.7133617
470.3,4.772,1589563297.7803726
470.1,4.772,1589563297.8474162
470.0,4.772,1589563297.9145617
470.1,4.772,1589563297.9810867
469.90000000000003,4.772,1589563298.0480292
470.1,4.772,1589563298.1150806
470.20000000000005,4.772,1589563298.1822145
470.0,4.772,1589563298.2497988
470.0,4.772,1589563298.316765
470.40000000000003,4.772,1589563298.3837757
470.0,4.772,1589563298.4513192
486.3,4.772,1589563298.5185568
533.4,4.772,1589563298.5855541
470.3,4.772,1589563298.6525924
469.90000000000003,4.772,1589563298.7189898
470.20000000000005,4.772,1589563298.786122
470.20000000000005,4.772,1589563298.8532224
470.0,4.772,1589563298.9209847
470.0,4.772,1589563298.9880335
470.0,4.772,1589563299.0551078
470.3,4.772,1589563299.1222003
470.5,4.772,1589563299.1886208
470.5,4.772,1589563299.2556946
470.1,4.772,1589563299.322825
470.1,4.772,1589563299.3898335
470.0,4.772,1589563299.457462
470.20000000000005,4.772,1589563299.5246303
470.20000000000005,4.772,1589563299.591732
470.0,4.772,1589563299.6593657
470.0,4.772,1589563299.7253265
470.40000000000003,4.772,1589563299.792316
469.90000000000003,4.772,1589563299.8592901
470.20000000000005,4.772,1589563299.9269412
470.0,4.772,1589563299.9939992
470.20000000000005,4.772,1589563300.061021
470.3,4.772,1589563300.128089
470.1,4.772,1589563300.194692
470.1,4.772,1589563300.261785
471.0,4.772,1589563300.328891
470.70000000000005,4.772,1589563300.3959782
470.1,4.772,1589563300.463675
470.5,4.772,1589563300.5307918
470.5,4.772,1589563300.5977445
470.20000000000005,4.772,1589563300.664231
470.20000000000005,4.772,1589563300.7313294
470.3,4.772,1589563300.798366
470.20000000000005,4.772,1589563300.8654518
470.20000000000005,4.772,1589563300.933238
470.20000000000005,4.772,1589563301.0003638
471.0,4.772,1589563301.0674217
470.70000000000005,4.772,1589563301.1351511
470.8,4.772,1589563301.2011576
470.70000000000005,4.772,1589563301.2680848
533.2,4.772,1589563301.3352256
487.0,4.772,1589563301.40289
470.70000000000005,4.772,1589563301.4699273
470.6,4.772,1589563301.5369403
470.70000000000005,4.772,1589563301.6040163
470.90000000000003,4.772,1589563301.6705432
470.40000000000003,4.772,1589563301.7376027
470.5,4.772,1589563301.804743
470.6,4.772,1589563301.8718014
470.8,4.772,1589563301.939484
471.20000000000005,4.772,1589563302.006547
470.70000000000005,4.772,1589563302.073649
471.1,4.772,1589563302.1401725
470.90000000000003,4.772,1589563302.2072365
470.90000000000003,4.772,1589563302.274333
470.90000000000003,4.772,1589563302.3414028
471.40000000000003,4.772,1589563302.4089413
471.3,4.772,1589563302.4760458
470.90000000000003,4.772,1589563302.543162
471.70000000000005,4.772,1589563302.6108346
471.5,4.772,1589563302.6767054
471.6,4.772,1589563302.7438476
471.20000000000005,4.772,1589563302.8108735
471.0,4.772,1589563302.8784697
470.90000000000003,4.772,1589563302.9455516
471.6,4.772,1589563303.012638
471.20000000000005,4.772,1589563303.0796626
471.20000000000005,4.772,1589563303.1472204
471.0,4.772,1589563303.2142937
470.70000000000005,4.772,1589563303.2814615
470.8,4.772,1589563303.3490522
470.8,4.772,1589563303.4148915
470.6,4.772,1589563303.4819582
470.70000000000005,4.772,1589563303.5489516
470.5,4.772,1589563303.6166031
470.1,4.772,1589563303.683691
471.40000000000003,4.772,1589563303.750684
470.40000000000003,4.772,1589563303.8175964
470.40000000000003,4.772,1589563303.8851905
470.20000000000005,4.772,1589563303.952364
470.70000000000005,4.772,1589563304.0193908
516.5,4.772,1589563304.0869997
503.70000000000005,4.772,1589563304.1529772
470.40000000000003,4.772,1589563304.2200408
470.90000000000003,4.772,1589563304.2870805
471.0,4.772,1589563304.3548675
470.8,4.772,1589563304.4208665
470.70000000000005,4.772,1589563304.4880183
470.6,4.772,1589563304.5551324
470.8,4.772,1589563304.6228395
472.1,4.772,1589563304.689903
471.1,4.772,1589563304.7569418
470.90000000000003,4.772,1589563304.824029
470.70000000000005,4.772,1589563304.890656
471.0,4.772,1589563304.9576967
470.5,4.772,1589563305.024766
470.8,4.772,1589563305.09235
470.40000000000003,4.772,1589563305.159396
470.6,4.772,1589563305.2264366
470.8,4.772,1589563305.2935097
470.40000000000003,4.772,1589563305.360094
470.8,4.772,1589563305.4271257
470.8,4.772,1589563305.4942102
470.90000000000003,4.772,1589563305.56128
470.90000000000003,4.772,1589563305.6288755
470.70000000000005,4.772,1589563305.6959116
471.0,4.772,1589563305.7629666
470.90000000000003,4.772,1589563305.8306046
470.5,4.772,1589563305.8975558
471.0,4.772,1589563305.964661
470.8,4.772,1589563306.0317621
