mA,V,time
600.2,4.852,1584381092.7733798
600.1,4.852,1584381092.8409383
601.2,4.852,1584381092.9079642
599.7,4.852,1584381092.9749837
601.2,4.852,1584381093.0418346
599.3000000000001,4.852,1584381093.1095614
600.0,4.852,1584381093.1768234
601.3000000000001,4.852,1584381093.2437377
599.4,4.852,1584381093.310646
600.1,4.852,1584381093.3772383
600.5,4.852,1584381093.4452765
599.6,4.852,1584381093.5120401
599.9,4.852,1584381093.5785456
601.3000000000001,4.852,1584381093.6467931
598.6,4.852,1584381093.7138052
600.8000000000001,4.852,1584381093.7806973
599.8000000000001,4.852,1584381093.8473606
600.0,4.852,1584381093.914191
601.5,4.852,1584381093.9821284
599.9,4.852,1584381094.0490596
600.2,4.852,1584381094.116523
600.8000000000001,4.852,1584381094.1833038
600.0,4.852,1584381094.2501762
601.3000000000001,4.852,1584381094.3169696
599.9,4.852,1584381094.3849707
600.2,4.852,1584381094.451841
600.0,4.852,1584381094.5188777
601.1,4.852,1584381094.5864685
600.2,4.852,1584381094.6534534
600.1,4.852,1584381094.7202063
600.0,4.852,1584381094.7872539
599.7,4.852,1584381094.853825
599.5,4.852,1584381094.92182
600.3000000000001,4.852,1584381094.9891186
600.1,4.852,1584381095.0556908
599.9,4.852,1584381095.122601
599.7,4.852,1584381095.1895373
601.3000000000001,4.852,1584381095.2567534
600.2,4.852,1584381095.3245816
600.1,4.852,1584381095.3914833
601.5,4.852,1584381095.4587126
599.9,4.852,1584381095.525742
599.8000000000001,4.852,1584381095.5932865
599.2,4.852,1584381095.6603477
599.9,4.852,1584381095.7272353
600.3000000000001,4.852,1584381095.7937124
601.1,4.852,1584381095.861762
599.9,4.852,1584381095.928642
601.0,4.852,1584381095.9956007
601.1,4.852,1584381096.0630772
599.9,4.852,1584381096.1299949
599.8000000000001,4.852,1584381096.1968184
600.3000000000001,4.852,1584381096.263763
600.2,4.852,1584381096.3314226
599.6,4.852,1584381096.398305
599.8000000000001,4.852,1584381096.4653113
601.0,4.852,1584381096.5327365
601.1,4.852,1584381096.5996048
599.3000000000001,4.852,1584381096.6667747
600.7,4.852,1584381096.7334855
601.0,4.852,1584381096.8010583
599.8000000000001,4.852,1584381096.8679593
599.8000000000001,4.852,1584381096.9348273
600.9,4.852,1584381097.0027664
599.8000000000001,4.852,1584381097.0693417
601.0,4.852,1584381097.1363444
599.8000000000001,4.852,1584381097.2032168
599.6,4.852,1584381097.2710612
600.8000000000001,4.852,1584381097.338024
599.7,4.852,1584381097.4049582
600.9,4.852,1584381097.4719794
600.1,4.852,1584381097.539571
599.6,4.852,1584381097.6065066
600.0,4.852,1584381097.6734452
599.9,4.852,1584381097.740535
599.6,4.852,1584381097.8081388
599.7,4.852,1584381097.8751948
599.3000000000001,4.852,1584381097.9423358
600.3000000000001,4.852,1584381098.008586
600.7,4.852,1584381098.075631
601.2,4.852,1584381098.1436815
599.5,4.852,1584381098.2105577
599.6,4.852,1584381098.2769442
600.7,4.852,1584381098.345
599.3000000000001,4.852,1584381098.4119215
599.6,4.852,1584381098.4790375
599.3000000000001,4.852,1584381098.5464675
600.8000000000001,4.852,1584381098.6134155
599.4,4.852,1584381098.6802552
599.1,4.852,1584381098.747718
599.6,4.852,1584381098.814614
600.7,4.852,1584381098.881499
599.0,4.852,1584381098.9483116
598.9,4.852,1584381099.015924
599.8000000000001,4.852,1584381099.0829535
600.3000000000001,4.852,1584381099.149654
599.6,4.852,1584381099.2175553
600.1,4.852,1584381099.2842307
600.4,4.852,1584381099.3510275
599.3000000000001,4.852,1584381099.4179769
599.5,4.852,1584381099.4856894
600.3000000000001,4.852,1584381099.552686
600.3000000000001,4.852,1584381099.6194642
600.7,4.852,1584381099.686658
599.8000000000001,4.852,1584381099.7545042
600.1,4.852,1584381099.8213935
599.6,4.852,1584381099.8883002
599.6,4.852,1584381099.9552891
599.7,4.852,1584381100.0229654
599.9,4.852,1584381100.0899227
600.2,4.852,1584381100.1568394
600.1,4.852,1584381100.2237358
599.8000000000001,4.852,1584381100.2908485
599.5,4.852,1584381100.3579676
600.3000000000001,4.852,1584381100.4250865
599.6,4.852,1584381100.4926252
599.6,4.852,1584381100.5595622
600.4,4.852,1584381100.626526
600.2,4.852,1584381100.6938243
599.1,4.852,1584381100.761381
599.3000000000001,4.852,1584381100.828306
600.9,4.852,1584381100.895486
599.5,4.852,1584381100.9618127
601.1,4.852,1584381101.0299642
599.5,4.852,1584381101.0968914
600.8000000000001,4.852,1584381101.1636927
600.4,4.852,1584381101.2310407
600.0,4.852,1584381101.2979774
599.7,4.852,1584381101.364986
600.8000000000001,4.852,1584381101.4318123
599.9,4.852,1584381101.4994316
599.7,4.852,1584381101.5664964
599.6,4.852,1584381101.6332984
601.5,4.852,1584381101.700763
601.4,4.852,1584381101.7676463
599.8000000000001,4.852,1584381101.8346903
600.7,4.852,1584381101.901506
601.1,4.852,1584381101.9690568
601.1,4.852,1584381102.0362184
599.8000000000001,4.852,1584381102.1033106
599.1,4.852,1584381102.1703923
599.6,4.852,1584381102.237378
600.6,4.852,1584381102.3052719
601.5,4.852,1584381102.3721626
599.6,4.852,1584381102.4383311
601.1,4.852,1584381102.5060148
600.1,4.852,1584381102.5730395
599.8000000000001,4.852,1584381102.6407804
600.3000000000001,4.852,1584381102.707884
600.7,4.852,1584381102.7749934
599.1,4.852,1584381102.8420093
599.4,4.852,1584381102.9090042
600.8000000000001,4.852,1584381102.9764862
599.1,4.852,1584381103.0427594
600.0,4.852,1584381103.1105225
600.7,4.852,1584381103.1768503
599.0,4.852,1584381103.2442124
599.7,4.852,1584381103.3117957
600.1,4.852,1584381103.3787498
600.8000000000001,4.852,1584381103.4453852
600.2,4.852,1584381103.5134633
600.6,4.852,1584381103.5802827
600.3000000000001,4.852,1584381103.647183
599.9,4.852,1584381103.7137113
599.9,4.852,1584381103.7817142
599.5,4.852,1584381103.8484974
600.3000000000001,4.852,1584381103.9159265
599.9,4.852,1584381103.9822206
599.5,4.852,1584381104.0502539
600.0,4.852,1584381104.1172419
600.2,4.852,1584381104.1841059
600.1,4.852,1584381104.2515647
600.9,4.852,1584381104.3184276
599.0,4.852,1584381104.385602
601.1,4.852,1584381104.4519727
600.9,4.852,1584381104.5201843
599.6,4.852,1584381104.5873501
599.4,4.852,1584381104.6532817
600.1,4.852,1584381104.720886
600.6,4.852,1584381104.787901
601.0,4.852,1584381104.854994
599.3000000000001,4.852,1584381104.9218783
599.6,4.852,1584381104.9894426
600.3000000000001,4.852,1584381105.0567422
600.2,4.852,1584381105.1237895
599.8000000000001,4.852,1584381105.1913905
599.6,4.852,1584381105.2585168
599.9,4.852,1584381105.3256288
599.2,4.852,1584381105.3925164
599.8000000000001,4.852,1584381105.4587533
600.0,4.852,1584381105.5260308
600.9,4.852,1584381105.5940704
599.7,4.852,1584381105.6608121
600.1,4.852,1584381105.7276971
600.2,4.852,1584381105.7946322
600.3000000000001,4.852,1584381105.8625908
599.6,4.852,1584381105.928847
600.1,4.852,1584381105.9958236
600.6,4.852,1584381106.0637188
599.7,4.852,1584381106.1305442
599.6,4.852,1584381106.1971982
601.2,4.852,1584381106.2652886
599.5,4.852,1584381106.3323429
599.5,4.852,1584381106.399181
600.6,4.852,1584381106.4656577
599.7,4.852,1584381106.5335102
601.5,4.852,1584381106.600216
601.0,4.852,1584381106.6679506
599.5,4.852,1584381106.7349179
601.2,4.852,1584381106.801738
599.9,4.852,1584381106.8688905
600.0,4.852,1584381106.935495
601.1,4.852,1584381107.0035632
599.5,4.852,1584381107.0704427
601.1,4.852,1584381107.137558
600.1,4.852,1584381107.2040212
600.0,4.852,1584381107.2709944
600.1,4.852,1584381107.338243
600.2,4.852,1584381107.4059088
599.8000000000001,4.852,1584381107.4728806
599.5,4.852,1584381107.5399022
599.9,4.852,1584381107.6068087
600.0,4.852,1584381107.6744697
600.1,4.852,1584381107.7414696
599.8000000000001,4.852,1584381107.8086665
600.0,4.852,1584381107.8756113
600.5,4.852,1584381107.9431036
600.7,4.852,1584381108.0102346
599.5,4.852,1584381108.0772328
600.2,4.852,1584381108.1436715
600.1,4.852,1584381108.2117386
599.8000000000001,4.852,1584381108.2785633
599.5,4.852,1584381108.3454063
600.8000000000001,4.852,1584381108.4128664
599.4,4.852,1584381108.4798825
600.9,4.852,1584381108.5467515
600.9,4.852,1584381108.6135983
600.6,4.852,1584381108.6813881
599.5,4.852,1584381108.7483113
600.1,4.852,1584381108.8151608
600.6,4.852,1584381108.882593
601.4,4.852,1584381108.94956
599.6,4.852,1584381109.0163982
599.7,4.852,1584381109.0843794
600.1,4.852,1584381109.151021
600.6,4.852,1584381109.2179348
599.4,4.852,1584381109.28502
600.5,4.852,1584381109.351876
600.8000000000001,4.852,1584381109.419568
601.2,4.852,1584381109.4864461
599.9,4.852,1584381109.5533872
600.0,4.852,1584381109.6210315
600.1,4.852,1584381109.6879342
599.5,4.852,1584381109.7549376
601.3000000000001,4.852,1584381109.821876
599.5,4.852,1584381109.8896692
600.5,4.852,1584381109.9567862
601.3000000000001,4.852,1584381110.023674
600.0,4.852,1584381110.0907152
599.9,4.852,1584381110.1572244
600.6,4.852,1584381110.225269
600.3000000000001,4.852,1584381110.2923598
601.4,4.852,1584381110.358708
600.2,4.852,1584381110.4256423
600.6,4.852,1584381110.4938138
599.9,4.852,1584381110.5607352
600.2,4.852,1584381110.6272023
600.2,4.852,1584381110.6941488
599.4,4.852,1584381110.762349
599.9,4.852,1584381110.8290968
601.4,4.852,1584381110.8956242
601.1,4.852,1584381110.9626467
600.2,4.852,1584381111.0306401
600.0,4.852,1584381111.097309
600.2,4.852,1584381111.1641715
600.0,4.852,1584381111.2311506
600.3000000000001,4.852,1584381111.2991145
599.6,4.852,1584381111.3655927
600.0,4.852,1584381111.4326558
601.0,4.852,1584381111.5006278
599.5,4.852,1584381111.5676618
599.7,4.852,1584381111.634182
600.4,4.852,1584381111.7011123
600.4,4.852,1584381111.7680435
600.2,4.852,1584381111.8355749
600.9,4.852,1584381111.9026453
600.3000000000001,4.852,1584381111.969558
599.8000000000001,4.852,1584381112.0364964
600.0,4.852,1584381112.104414
600.2,4.852,1584381112.1713138
600.8000000000001,4.852,1584381112.238322
599.8000000000001,4.852,1584381112.3053594
599.8000000000001,4.852,1584381112.373017
601.0,4.852,1584381112.4398737
599.9,4.852,1584381112.5067964
599.6,4.852,1584381112.5735373
600.3000000000001,4.852,1584381112.6415942
600.0,4.852,1584381112.7085485
599.8000000000001,4.852,1584381112.7756925
601.0,4.852,1584381112.8421233
600.3000000000001,4.852,1584381112.909174
600.6,4.852,1584381112.9773018
600.3000000000001,4.852,1584381113.0443678
599.6,4.852,1584381113.1107545
600.9,4.852,1584381113.1776407
599.9,4.852,1584381113.2458048
601.1,4.852,1584381113.3120885
601.2,4.852,1584381113.3790112
599.7,4.852,1584381113.4471438
600.0,4.852,1584381113.5141513
600.7,4.852,1584381113.580367
600.1,4.852,1584381113.6483452
600.3000000000001,4.852,1584381113.7153313
600.4,4.852,1584381113.782058
600.0,4.852,1584381113.849487
599.7,4.852,1584381113.9164913
600.8000000000001,4.852,1584381113.983383
599.8000000000001,4.852,1584381114.0508592
599.5,4.852,1584381114.1178718
601.3000000000001,4.852,1584381114.185046
599.7,4.852,1584381114.2518077
600.0,4.852,1584381114.319377
600.0,4.852,1584381114.3865595
600.5,4.852,1584381114.4534748
600.9,4.852,1584381114.5205264
599.3000000000001,4.852,1584381114.587363
601.1,4.852,1584381114.6545162
600.0,4.852,1584381114.721636
600.3000000000001,4.852,1584381114.789361
599.5,4.852,1584381114.8565717
600.9,4.852,1584381114.923708
599.7,4.852,1584381114.9906836
600.4,4.852,1584381115.0574398
600.2,4.852,1584381115.1244893
599.2,4.852,1584381115.1915638
599.9,4.852,1584381115.2584624
599.1,4.852,1584381115.3263643
598.9,4.852,1584381115.3933742
599.2,4.852,1584381115.4602597
598.3000000000001,4.852,1584381115.52798
600.0,4.852,1584381115.5949068
600.1,4.852,1584381115.6617413
600.7,4.852,1584381115.728664
600.1,4.852,1584381115.7963393
600.9,4.852,1584381115.8630626
600.4,4.852,1584381115.929968
601.2,4.852,1584381115.9970942
601.1,4.852,1584381116.064585
599.8000000000001,4.852,1584381116.1316273
601.1,4.852,1584381116.1987782
600.5,4.852,1584381116.2660236
600.1,4.852,1584381116.3323364
601.0,4.852,1584381116.40028
599.8000000000001,4.852,1584381116.4673257
599.8000000000001,4.852,1584381116.533751
601.1,4.852,1584381116.601763
599.6,4.852,1584381116.6688478
599.9,4.852,1584381116.735742
599.9,4.852,1584381116.8021646
600.5,4.852,1584381116.8702226
601.3000000000001,4.852,1584381116.9371858
600.0,4.852,1584381117.0042136
599.9,4.852,1584381117.0706465
600.7,4.852,1584381117.1379628
599.7,4.852,1584381117.205048
599.3000000000001,4.852,1584381117.2725294
599.9,4.852,1584381117.3396382
600.2,4.852,1584381117.4067218
599.4,4.852,1584381117.4736683
600.0,4.852,1584381117.5414073
599.9,4.852,1584381117.6075623
600.0,4.852,1584381117.6756635
600.7,4.852,1584381117.741697
600.1,4.852,1584381117.8095338
600.1,4.852,1584381117.876485
600.4,4.852,1584381117.943397
600.1,4.852,1584381118.0110636
599.4,4.852,1584381118.0779624
600.0,4.852,1584381118.144865
600.3000000000001,4.852,1584381118.2117357
599.8000000000001,4.852,1584381118.2794302
600.4,4.852,1584381118.3465068
600.5,4.852,1584381118.4141665
599.6,4.852,1584381118.4813068
601.2,4.852,1584381118.5456047
600.4,4.852,1584381118.612936
600.2,4.852,1584381118.679882
599.6,4.852,1584381118.7467327
599.9,4.852,1584381118.8139791
600.2,4.852,1584381118.8811038
600.1,4.852,1584381118.948477
599.5,4.852,1584381119.0156286
600.4,4.852,1584381119.0823088
600.4,4.852,1584381119.1498024
599.8000000000001,4.852,1584381119.2175534
600.2,4.852,1584381119.2846978
599.9,4.852,1584381119.3528168
600.3000000000001,4.852,1584381119.4204776
600.2,4.852,1584381119.487567
600.1,4.852,1584381119.55443
600.0,4.852,1584381119.6213875
599.9,4.852,1584381119.688368
599.5,4.852,1584381119.756113
600.7,4.852,1584381119.823131
601.5,4.852,1584381119.8903372
599.9,4.852,1584381119.9569097
600.9,4.852,1584381120.023828
601.2,4.852,1584381120.0918148
599.7,4.852,1584381120.1581285
599.9,4.852,1584381120.2257986
600.8000000000001,4.852,1584381120.29392
600.3000000000001,4.852,1584381120.3596349
601.5,4.852,1584381120.4272661
599.3000000000001,4.852,1584381120.4941723
600.4,4.852,1584381120.5609777
600.1,4.852,1584381120.6287143
600.4,4.852,1584381120.6950393
600.1,4.852,1584381120.7623868
600.6,4.852,1584381120.8302217
599.9,4.852,1584381120.8971977
599.9,4.852,1584381120.9639325
599.2,4.852,1584381121.0319548
599.9,4.852,1584381121.0983546
601.3000000000001,4.852,1584381121.16506
600.0,4.852,1584381121.2325096
601.2,4.852,1584381121.2992575
601.0,4.852,1584381121.366437
600.2,4.852,1584381121.4340603
600.1,4.852,1584381121.5012517
599.6,4.852,1584381121.5678506
601.2,4.852,1584381121.6352413
599.5,4.852,1584381121.7024233
600.2,4.852,1584381121.7697585
600.3000000000001,4.852,1584381121.836163
600.0,4.852,1584381121.9031541
599.6,4.852,1584381121.9708612
599.8000000000001,4.852,1584381122.0378034
600.6,4.852,1584381122.1048594
600.5,4.852,1584381122.172369
599.9,4.852,1584381122.2390988
599.7,4.852,1584381122.3061104
599.7,4.852,1584381122.3739145
600.3000000000001,4.852,1584381122.4410815
600.5,4.852,1584381122.5081604
600.1,4.852,1584381122.5750785
599.5,4.852,1584381122.6418307
600.6,4.852,1584381122.7090714
600.7,4.852,1584381122.7767649
600.9,4.852,1584381122.8431475
601.0,4.852,1584381122.911004
600.3000000000001,4.852,1584381122.9779508
599.9,4.852,1584381123.0446002
599.2,4.852,1584381123.1116774
599.7,4.852,1584381123.1795437
600.5,4.852,1584381123.2465189
600.3000000000001,4.852,1584381123.3129733
600.0,4.852,1584381123.3814366
599.6,4.852,1584381123.447574
600.4,4.852,1584381123.5145323
600.7,4.852,1584381123.5811863
600.1,4.852,1584381123.6492457
599.4,4.852,1584381123.7162144
600.4,4.852,1584381123.782888
599.9,4.852,1584381123.8499382
599.8000000000001,4.852,1584381123.9171796
599.9,4.852,1584381123.984902
599.8000000000001,4.852,1584381124.0517313
600.3000000000001,4.852,1584381124.119135
600.4,4.852,1584381124.186029
599.8000000000001,4.852,1584381124.2529979
600.1,4.852,1584381124.3200643
599.9,4.852,1584381124.386715
600.2,4.852,1584381124.4538562
600.3000000000001,4.852,1584381124.5218594
599.6,4.852,1584381124.5879524
599.8000000000001,4.852,1584381124.6556342
599.5,4.852,1584381124.7225184
599.8000000000001,4.852,1584381124.7895837
600.1,4.852,1584381124.8565595
